t,root_x,root_y,root_z,action_min,action_max,action_mean
7.6020,1.942773,1.734673,0.284565,-3.835262,2.052841,-0.312699
7.6220,1.949046,1.732526,0.279352,-4.239128,2.279758,-0.348993
7.6420,1.951206,1.731260,0.279392,-4.794493,2.451657,-0.358335
7.6620,1.951477,1.731303,0.279924,-4.809113,2.690459,-0.337565
7.6820,1.951325,1.731512,0.280140,-5.018235,1.926936,-0.347926
7.7020,1.951824,1.732834,0.280201,-3.416978,2.755611,-0.095876
7.7220,1.953109,1.736316,0.280159,-4.748269,3.199573,-0.180780
7.7420,1.950712,1.741169,0.279279,-2.907086,2.992468,-0.196838
7.7620,1.947463,1.743758,0.277577,-2.439080,4.054532,-0.038658
7.7820,1.945225,1.744664,0.274832,-3.052052,3.810938,-0.156897
7.8020,1.942959,1.747112,0.272826,-2.389702,1.662472,-0.066556
7.8220,1.941777,1.751444,0.273128,-2.683426,2.315382,0.000805
7.8420,1.940825,1.752340,0.275301,-2.354609,1.793861,-0.112101
7.8620,1.940583,1.750858,0.275762,-3.216957,1.886311,-0.365134
7.8820,1.940321,1.751304,0.275483,-3.220462,2.536024,-0.377608
7.9020,1.939441,1.752177,0.274629,-3.092345,3.129791,-0.201067
7.9220,1.937901,1.752274,0.272655,-3.178633,2.696364,-0.109609
7.9420,1.935531,1.751228,0.271317,-3.747610,2.252314,-0.123711
7.9620,1.933844,1.750761,0.269612,-3.355823,3.649111,-0.119561
7.9820,1.931544,1.751480,0.268873,-3.473784,2.723588,0.114823
