t,root_x,root_y,root_z,action_min,action_max,action_mean
7.5220,4.368551,0.143931,2.033935,-1.717960,1.480710,-0.023518
7.5420,4.379821,0.148270,2.036318,-1.687515,1.158809,0.005309
7.5620,4.390475,0.152284,2.039402,-1.575133,1.461433,0.024402
7.5820,4.400735,0.156062,2.042367,-1.267012,1.676196,0.059328
7.6020,4.410655,0.159438,2.044973,-1.267286,1.808686,0.072150
7.6220,4.420347,0.162290,2.046956,-1.322842,1.693959,0.061075
7.6420,4.429928,0.164612,2.048395,-1.424961,1.622779,0.049457
7.6620,4.439555,0.166442,2.049470,-1.525066,1.602790,0.039728
7.6820,4.449302,0.167864,2.050281,-1.682537,1.539835,0.024848
7.7020,4.459169,0.168829,2.050734,-1.798228,1.455132,0.016480
7.7220,4.469176,0.169426,2.050831,-1.864258,1.341473,0.006178
7.7420,4.479363,0.169693,2.050716,-1.938129,1.169968,-0.007961
7.7620,4.489807,0.169727,2.050367,-1.957139,1.148327,-0.017456
7.7820,4.500685,0.169534,2.049845,-1.892441,1.176069,-0.024223
7.8020,4.512080,0.169144,2.049154,-1.810688,1.258664,-0.030767
7.8220,4.524008,0.168644,2.048222,-1.726627,1.361366,-0.033232
7.8420,4.536494,0.167984,2.047053,-1.641057,1.470967,-0.025703
7.8620,4.549547,0.167120,2.045601,-1.505204,1.629330,-0.011229
7.8820,4.563127,0.165998,2.043666,-1.374965,1.824765,0.004923
7.9020,4.577217,0.164519,2.041143,-1.194572,1.914325,0.020837
7.9220,4.591883,0.162541,2.037840,-1.115027,1.914848,0.044413
7.9420,4.607069,0.159988,2.033771,-1.298198,1.547816,0.069483
7.9620,4.622005,0.157686,2.030913,-1.320299,1.530106,0.007746
7.9820,4.634826,0.156751,2.031654,-1.328557,1.479404,-0.035242
